task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
429	27/8ddadd	14486	gatkHaplotypeCaller (429)	COMPLETED	0	2020-09-25 06:40:02.366	8m 26s	8m 21s	95.3%	1.6 GB	6.8 GB	378.4 MB	12 MB
434	b6/9a0f65	11859	gatkHaplotypeCaller (434)	COMPLETED	0	2020-09-25 06:39:29.724	9m 14s	9m 10s	93.4%	1.6 GB	7 GB	477.9 MB	11.9 MB
427	66/dacafe	29423	gatkHaplotypeCaller (427)	COMPLETED	0	2020-09-25 06:27:44.642	21m 55s	21m 50s	98.8%	1.6 GB	6.9 GB	509.5 MB	13.8 MB
430	fa/045bd8	18815	gatkHaplotypeCaller (430)	COMPLETED	0	2020-09-25 06:40:55.892	9m 15s	9m 11s	93.4%	1.6 GB	6.8 GB	485.8 MB	12 MB
433	8a/9829b2	21575	gatkHaplotypeCaller (433)	COMPLETED	0	2020-09-25 06:41:22.278	9m 16s	9m 12s	93.9%	1.6 GB	6.8 GB	406.9 MB	12.9 MB
417	df/9683fe	7099	gatkHaplotypeCaller (417)	COMPLETED	0	2020-09-25 06:00:15.767	51m 30s	51m 25s	96.9%	1.6 GB	7 GB	1.6 GB	10.9 MB
437	ad/6259bc	20947	gatkHaplotypeCaller (437)	COMPLETED	0	2020-09-25 06:48:43.462	5m 30s	5m 26s	95.1%	1.6 GB	6.8 GB	163.3 MB	74.7 MB
443	bf/445af9	25547	gatkHaplotypeCaller (443)	COMPLETED	0	2020-09-25 06:49:39.373	4m 53s	4m 48s	98.6%	1.6 GB	6.8 GB	124 MB	105.6 MB
438	12/a7ebe7	9216	gatkHaplotypeCaller (438)	COMPLETED	0	2020-09-25 06:31:10.795	24m 13s	24m 8s	99.2%	1.6 GB	6.8 GB	526.5 MB	14 MB
404	72/753266	29765	gatkHaplotypeCaller (404)	COMPLETED	0	2020-09-25 05:27:58.113	1h 28m 49s	1h 28m 44s	109.2%	2.3 GB	7 GB	1.2 GB	12.9 MB
439	3f/0d4f44	28567	gatkHaplotypeCaller (439)	COMPLETED	0	2020-09-25 06:50:10.451	6m 44s	6m 40s	97.0%	1.6 GB	6.8 GB	268.7 MB	21.7 MB
444	9e/3e79ee	31593	gatkHaplotypeCaller (444)	COMPLETED	0	2020-09-25 06:50:38.687	12m 39s	12m 36s	94.3%	1.6 GB	6.8 GB	540.4 MB	12.4 MB
448	81/51227f	19241	gatkHaplotypeCaller (448)	COMPLETED	0	2020-09-25 06:54:13.689	10m 43s	10m 38s	95.4%	1.6 GB	6.8 GB	416.2 MB	12.7 MB
449	24/a43d5d	3916	gatkHaplotypeCaller (449)	COMPLETED	0	2020-09-25 06:56:46.795	10m 20s	10m 17s	95.8%	1.6 GB	6.8 GB	538.5 MB	11.5 MB
440	1b/dc1038	5159	gatkHaplotypeCaller (440)	COMPLETED	0	2020-09-25 06:51:46.036	16m 54s	16m 49s	96.2%	1.6 GB	6.9 GB	640.8 MB	11.5 MB
446	51/117261	13057	gatkHaplotypeCaller (446)	COMPLETED	0	2020-09-25 07:03:17.797	8m 46s	8m 43s	96.1%	1.6 GB	6.8 GB	454.2 MB	11.9 MB
447	0a/1a1d27	22905	gatkHaplotypeCaller (447)	COMPLETED	0	2020-09-25 07:04:56.987	9m 54s	9m 51s	94.6%	1.6 GB	6.9 GB	496.5 MB	11.8 MB
441	5d/c837fd	7579	gatkHaplotypeCaller (441)	COMPLETED	0	2020-09-25 07:08:39.746	9m 30s	9m 26s	94.4%	1.6 GB	6.8 GB	439.2 MB	11.9 MB
455	83/70dbe9	1737	gatkHaplotypeCaller (455)	COMPLETED	0	2020-09-25 07:14:51.163	10m 32s	10m 28s	93.1%	1.6 GB	6.8 GB	518.9 MB	12 MB
452	61/5f8afe	5425	gatkHaplotypeCaller (452)	COMPLETED	0	2020-09-25 06:56:54.902	29m 43s	29m 40s	102.6%	1.6 GB	6.9 GB	627.7 MB	13.4 MB
445	6e/ee8041	27075	gatkHaplotypeCaller (445)	COMPLETED	0	2020-09-25 06:55:23.861	33m 2s	32m 58s	100.9%	1.6 GB	6.9 GB	630.9 MB	13.7 MB
450	fe/27e8dd	15657	gatkHaplotypeCaller (450)	COMPLETED	0	2020-09-25 07:18:10.143	13m 50s	13m 45s	93.7%	1.6 GB	6.8 GB	596 MB	12.1 MB
442	c3/6cf0d0	21689	gatkHaplotypeCaller (442)	COMPLETED	0	2020-09-25 06:54:32.262	40m 41s	40m 38s	100.4%	1.6 GB	7 GB	1.4 GB	12.9 MB
453	b4/265d72	17447	gatkHaplotypeCaller (453)	COMPLETED	0	2020-09-25 07:28:26.161	12m 5s	12m	93.7%	1.6 GB	6.8 GB	620.4 MB	11.3 MB
457	cf/cc5db0	6730	gatkHaplotypeCaller (457)	COMPLETED	0	2020-09-25 07:25:23.589	15m 15s	15m 10s	94.0%	1.6 GB	6.8 GB	680.8 MB	11.5 MB
461	dd/b0eb8f	10718	gatkHaplotypeCaller (461)	COMPLETED	0	2020-09-25 07:26:38.201	15m 7s	15m 4s	92.5%	1.6 GB	6.9 GB	711.2 MB	11.5 MB
458	9f/430769	22155	gatkHaplotypeCaller (458)	COMPLETED	0	2020-09-25 07:12:03.882	34m 8s	34m 5s	103.8%	1.6 GB	6.9 GB	530.4 MB	16 MB
465	ff/ddee07	32732	gatkHaplotypeCaller (465)	COMPLETED	0	2020-09-25 07:40:38.678	6m 1s	5m 56s	91.9%	1.6 GB	6.8 GB	178.2 MB	71.9 MB
456	f2/1e7d9e	12037	gatkHaplotypeCaller (456)	COMPLETED	0	2020-09-25 07:35:13.059	13m 16s	13m 11s	91.8%	1.6 GB	6.8 GB	542.8 MB	14.7 MB
468	2b/b7da4f	25308	gatkHaplotypeCaller (468)	COMPLETED	0	2020-09-25 07:46:12.225	4m 47s	4m 42s	100.7%	1.6 GB	6.8 GB	134.9 MB	103.3 MB
467	d4/fef615	5791	gatkHaplotypeCaller (467)	COMPLETED	0	2020-09-25 07:41:45.590	9m 57s	9m 52s	92.7%	1.6 GB	6.9 GB	470.4 MB	12.4 MB
464	4c/565608	27983	gatkHaplotypeCaller (464)	COMPLETED	0	2020-09-25 07:46:40.050	6m 22s	6m 17s	96.2%	1.6 GB	6.8 GB	162.1 MB	105.8 MB
459	27/d03089	31826	gatkHaplotypeCaller (459)	COMPLETED	0	2020-09-25 07:40:31.246	17m 27s	17m 23s	91.9%	1.6 GB	6.9 GB	739.6 MB	11.4 MB
469	1d/9dca13	3714	gatkHaplotypeCaller (469)	COMPLETED	0	2020-09-25 07:48:28.705	10m 32s	10m 28s	93.8%	1.6 GB	6.8 GB	539.2 MB	12 MB
460	49/54e28f	16232	gatkHaplotypeCaller (460)	COMPLETED	0	2020-09-25 07:50:59.025	9m 45s	9m 40s	94.5%	1.6 GB	6.8 GB	416.3 MB	12.7 MB
462	08/7606f0	26219	gatkHaplotypeCaller (462)	COMPLETED	0	2020-09-25 07:53:01.931	9m 35s	9m 30s	95.1%	1.6 GB	6.8 GB	371.4 MB	12.4 MB
466	71/5b8a48	29411	gatkHaplotypeCaller (466)	COMPLETED	0	2020-09-25 08:00:44.178	4m 54s	4m 50s	96.5%	1.6 GB	6.8 GB	145.1 MB	120.4 MB
473	07/d6015e	14647	gatkHaplotypeCaller (473)	COMPLETED	0	2020-09-25 07:57:58.215	9m 27s	9m 24s	94.4%	1.6 GB	6.8 GB	506.3 MB	11.6 MB
463	bc/81d37d	20445	gatkHaplotypeCaller (463)	COMPLETED	0	2020-09-25 07:59:00.213	10m 34s	10m 30s	94.1%	1.6 GB	6.8 GB	458.7 MB	12 MB
470	2f/593098	6670	gatkHaplotypeCaller (470)	COMPLETED	0	2020-09-25 08:02:36.521	8m 2s	7m 57s	96.7%	1.6 GB	6.8 GB	334.1 MB	13.3 MB
480	5d/2b7e5f	27711	gatkHaplotypeCaller (480)	COMPLETED	0	2020-09-25 08:07:25.549	10m 24s	10m 20s	94.9%	1.6 GB	6.9 GB	552.8 MB	11.7 MB
478	8a/be9aa4	6425	gatkHaplotypeCaller (478)	FAILED	1	2020-09-25 08:17:49.916	4.9s	4.8s	-	-	-	-	-
479	90/5847c7	6824	gatkHaplotypeCaller (479)	FAILED	1	2020-09-25 08:17:54.804	3.8s	3.7s	-	-	-	-	-
475	4b/c7cdde	7209	gatkHaplotypeCaller (475)	FAILED	1	2020-09-25 08:17:58.599	2.1s	2s	-	-	-	-	-
483	be/6014a4	7533	gatkHaplotypeCaller (483)	FAILED	1	2020-09-25 08:18:00.703	3s	2.9s	-	-	-	-	-
486	99/40d74c	7923	gatkHaplotypeCaller (486)	FAILED	1	2020-09-25 08:18:03.669	3.4s	3.3s	-	-	-	-	-
476	68/a07981	8392	gatkHaplotypeCaller (476)	FAILED	1	2020-09-25 08:18:07.081	2.9s	2.8s	-	-	-	-	-
481	e4/f2c372	8701	gatkHaplotypeCaller (481)	FAILED	1	2020-09-25 08:18:09.975	3.4s	3.3s	-	-	-	-	-
488	28/c89f06	9042	gatkHaplotypeCaller (488)	FAILED	1	2020-09-25 08:18:13.422	3.2s	3.1s	-	-	-	-	-
489	a9/438fca	9521	gatkHaplotypeCaller (489)	FAILED	1	2020-09-25 08:18:16.585	3.7s	3.6s	-	-	-	-	-
482	9b/04cc83	9871	gatkHaplotypeCaller (482)	FAILED	1	2020-09-25 08:18:20.261	2s	1.9s	-	-	-	-	-
485	e2/34ccfa	10202	gatkHaplotypeCaller (485)	FAILED	1	2020-09-25 08:18:22.303	3.3s	3.2s	-	-	-	-	-
494	1c/32d534	10533	gatkHaplotypeCaller (494)	FAILED	1	2020-09-25 08:18:25.654	2.9s	2.8s	-	-	-	-	-
495	c5/8985de	10906	gatkHaplotypeCaller (495)	FAILED	1	2020-09-25 08:18:28.570	2.6s	2.5s	-	-	-	-	-
496	31/760210	11237	gatkHaplotypeCaller (496)	FAILED	1	2020-09-25 08:18:31.213	2.4s	2.3s	-	-	-	-	-
484	3d/af2095	11641	gatkHaplotypeCaller (484)	FAILED	1	2020-09-25 08:18:33.667	2.9s	2.8s	-	-	-	-	-
487	df/e85af7	12059	gatkHaplotypeCaller (487)	FAILED	1	2020-09-25 08:18:36.604	3.3s	3.2s	-	-	-	-	-
490	c5/a571db	12465	gatkHaplotypeCaller (490)	FAILED	1	2020-09-25 08:18:39.943	2.3s	2.2s	-	-	-	-	-
491	58/60cb93	12783	gatkHaplotypeCaller (491)	FAILED	1	2020-09-25 08:18:42.251	2.3s	2.3s	-	-	-	-	-
492	97/0cfa28	13086	gatkHaplotypeCaller (492)	FAILED	1	2020-09-25 08:18:44.606	2.2s	2.1s	-	-	-	-	-
500	55/023108	13415	gatkHaplotypeCaller (500)	FAILED	1	2020-09-25 08:18:46.814	2.2s	2.1s	-	-	-	-	-
501	d4/d69ea9	13810	gatkHaplotypeCaller (501)	FAILED	1	2020-09-25 08:18:49.001	2s	1.9s	-	-	-	-	-
503	da/990436	14068	gatkHaplotypeCaller (503)	FAILED	1	2020-09-25 08:18:51.042	2.7s	2.6s	-	-	-	-	-
493	fa/d3bf14	14388	gatkHaplotypeCaller (493)	FAILED	1	2020-09-25 08:18:53.751	3.1s	3s	-	-	-	-	-
504	85/8c5da0	14771	gatkHaplotypeCaller (504)	FAILED	1	2020-09-25 08:18:56.848	4.1s	4s	-	-	-	-	-
497	03/fe1a36	15189	gatkHaplotypeCaller (497)	FAILED	1	2020-09-25 08:19:00.914	4.3s	4.2s	-	-	-	-	-
498	b0/6e6828	15642	gatkHaplotypeCaller (498)	FAILED	1	2020-09-25 08:19:05.230	3.5s	3.4s	-	-	-	-	-
499	be/acd699	16088	gatkHaplotypeCaller (499)	FAILED	1	2020-09-25 08:19:08.722	3.4s	3.3s	-	-	-	-	-
502	28/1b5ccd	16492	gatkHaplotypeCaller (502)	FAILED	1	2020-09-25 08:19:12.147	3.2s	3.1s	-	-	-	-	-
510	a4/31bcd1	16823	gatkHaplotypeCaller (510)	FAILED	1	2020-09-25 08:19:15.340	4.6s	4.5s	-	-	-	-	-
505	88/821c72	17229	gatkHaplotypeCaller (505)	FAILED	1	2020-09-25 08:19:19.957	3.6s	3.5s	-	-	-	-	-
507	3d/25b3b1	17609	gatkHaplotypeCaller (507)	FAILED	1	2020-09-25 08:19:23.569	2.9s	2.8s	-	-	-	-	-
506	0e/ff56da	17927	gatkHaplotypeCaller (506)	FAILED	1	2020-09-25 08:19:26.457	2.4s	2.4s	-	-	-	-	-
508	32/d20d50	18322	gatkHaplotypeCaller (508)	FAILED	1	2020-09-25 08:19:28.913	2.2s	2.1s	-	-	-	-	-
511	65/687327	18558	gatkHaplotypeCaller (511)	FAILED	1	2020-09-25 08:19:31.140	2.2s	2.1s	-	-	-	-	-
512	d1/6dcc4d	18933	gatkHaplotypeCaller (512)	FAILED	1	2020-09-25 08:19:33.336	2.3s	2.2s	-	-	-	-	-
513	67/4d891f	19265	gatkHaplotypeCaller (513)	FAILED	1	2020-09-25 08:19:35.615	2.5s	2.4s	-	-	-	-	-
517	5a/614317	19693	gatkHaplotypeCaller (517)	FAILED	1	2020-09-25 08:19:38.091	3.9s	3.8s	-	-	-	-	-
509	90/ffa7f5	20132	gatkHaplotypeCaller (509)	FAILED	1	2020-09-25 08:19:41.964	3.8s	3.7s	-	-	-	-	-
514	16/5d33bb	20556	gatkHaplotypeCaller (514)	FAILED	1	2020-09-25 08:19:45.747	3.1s	3s	-	-	-	-	-
515	04/54f7b3	20970	gatkHaplotypeCaller (515)	FAILED	1	2020-09-25 08:19:48.858	2.3s	2.2s	-	-	-	-	-
516	9c/460d60	21288	gatkHaplotypeCaller (516)	FAILED	1	2020-09-25 08:19:51.171	2.8s	2.7s	-	-	-	-	-
521	93/ffa554	21612	gatkHaplotypeCaller (521)	FAILED	1	2020-09-25 08:19:53.958	2.8s	2.7s	-	-	-	-	-
519	a5/15baa4	21933	gatkHaplotypeCaller (519)	FAILED	1	2020-09-25 08:19:56.732	2.6s	2.6s	-	-	-	-	-
524	3e/e3d2d0	22328	gatkHaplotypeCaller (524)	FAILED	1	2020-09-25 08:19:59.395	2.8s	2.7s	-	-	-	-	-
520	d8/ee3efe	22652	gatkHaplotypeCaller (520)	FAILED	1	2020-09-25 08:20:02.167	3.3s	3.2s	-	-	-	-	-
518	bf/fa4239	23061	gatkHaplotypeCaller (518)	FAILED	1	2020-09-25 08:20:05.449	3.2s	3.1s	-	-	-	-	-
522	6a/04e28b	23455	gatkHaplotypeCaller (522)	FAILED	1	2020-09-25 08:20:08.687	3.5s	3.4s	-	-	-	-	-
528	d8/240b8c	23929	gatkHaplotypeCaller (529)	FAILED	1	2020-09-25 08:20:12.176	3.1s	3s	-	-	-	-	-
529	99/251593	24176	gatkHaplotypeCaller (528)	FAILED	1	2020-09-25 08:20:15.252	2s	1.9s	-	-	-	-	-
531	5e/63bd55	24568	gatkHaplotypeCaller (531)	FAILED	1	2020-09-25 08:20:17.308	3.2s	3.1s	-	-	-	-	-
533	45/7c3360	24895	gatkHaplotypeCaller (533)	FAILED	1	2020-09-25 08:20:20.473	2.1s	2s	-	-	-	-	-
532	04/f6632a	25193	gatkHaplotypeCaller (532)	FAILED	1	2020-09-25 08:20:22.590	2.3s	2.3s	-	-	-	-	-
523	db/66f614	25427	gatkHaplotypeCaller (523)	FAILED	1	2020-09-25 08:20:24.948	2.4s	2.3s	-	-	-	-	-
525	21/8fcc0a	25767	gatkHaplotypeCaller (525)	FAILED	1	2020-09-25 08:20:27.376	2.1s	2s	-	-	-	-	-
534	d2/8677a4	26061	gatkHaplotypeCaller (534)	FAILED	1	2020-09-25 08:20:29.440	2.4s	2.3s	-	-	-	-	-
526	2d/d9b03d	26312	gatkHaplotypeCaller (526)	FAILED	1	2020-09-25 08:20:31.832	2.5s	2.4s	-	-	-	-	-
538	b7/6d019d	26601	gatkHaplotypeCaller (538)	FAILED	1	2020-09-25 08:20:34.374	2.4s	2.3s	-	-	-	-	-
530	07/73896d	26906	gatkHaplotypeCaller (530)	FAILED	1	2020-09-25 08:20:36.757	2.5s	2.4s	-	-	-	-	-
527	8f/60f07c	27303	gatkHaplotypeCaller (527)	FAILED	1	2020-09-25 08:20:39.217	3.4s	3.3s	-	-	-	-	-
535	93/f079aa	27640	gatkHaplotypeCaller (535)	FAILED	1	2020-09-25 08:20:42.654	2.7s	2.6s	-	-	-	-	-
536	b7/43835d	27961	gatkHaplotypeCaller (536)	FAILED	1	2020-09-25 08:20:45.373	1.9s	1.8s	-	-	-	-	-
539	77/5ba16f	28189	gatkHaplotypeCaller (539)	FAILED	1	2020-09-25 08:20:47.258	2.3s	2.2s	-	-	-	-	-
537	67/cc0e4c	28671	gatkHaplotypeCaller (537)	FAILED	1	2020-09-25 08:20:49.520	2.4s	2.3s	-	-	-	-	-
540	b5/73805e	28896	gatkHaplotypeCaller (540)	FAILED	1	2020-09-25 08:20:51.920	4.3s	4.2s	-	-	-	-	-
544	63/ffb066	29213	gatkHaplotypeCaller (544)	FAILED	1	2020-09-25 08:20:56.236	4.2s	4.1s	-	-	-	-	-
545	6e/cbd578	29667	gatkHaplotypeCaller (545)	FAILED	1	2020-09-25 08:21:00.464	3.8s	3.7s	-	-	-	-	-
546	54/f7d91f	29927	gatkHaplotypeCaller (546)	FAILED	1	2020-09-25 08:21:04.301	2.6s	2.5s	-	-	-	-	-
547	52/ee5ace	30329	gatkHaplotypeCaller (547)	FAILED	1	2020-09-25 08:21:06.865	3.3s	3.2s	-	-	-	-	-
541	ca/da458e	30685	gatkHaplotypeCaller (541)	FAILED	1	2020-09-25 08:21:10.157	3.9s	3.8s	-	-	-	-	-
548	b9/6e1484	31104	gatkHaplotypeCaller (548)	FAILED	1	2020-09-25 08:21:14.057	4.3s	4.2s	-	-	-	-	-
542	a9/4a9126	31491	gatkHaplotypeCaller (542)	FAILED	1	2020-09-25 08:21:18.387	2.5s	2.4s	-	-	-	-	-
555	41/8e81a4	31813	gatkHaplotypeCaller (555)	FAILED	1	2020-09-25 08:21:20.928	2.9s	2.8s	-	-	-	-	-
549	29/04c242	32139	gatkHaplotypeCaller (549)	FAILED	1	2020-09-25 08:21:23.801	2.8s	2.7s	-	-	-	-	-
550	73/21c3c6	32368	gatkHaplotypeCaller (550)	FAILED	1	2020-09-25 08:21:26.595	3.1s	3s	-	-	-	-	-
551	42/ae150a	32610	gatkHaplotypeCaller (551)	FAILED	1	2020-09-25 08:21:29.658	2.8s	2.7s	-	-	-	-	-
553	2b/2d114e	481	gatkHaplotypeCaller (553)	FAILED	1	2020-09-25 08:21:32.453	2.3s	2.2s	-	-	-	-	-
552	0e/a9e679	738	gatkHaplotypeCaller (552)	FAILED	1	2020-09-25 08:21:34.785	2.6s	2.5s	-	-	-	-	-
543	a1/88d09b	1086	gatkHaplotypeCaller (543)	FAILED	1	2020-09-25 08:21:37.360	2.1s	2s	-	-	-	-	-
554	f7/f32f9d	1429	gatkHaplotypeCaller (554)	FAILED	1	2020-09-25 08:21:39.493	2.9s	2.8s	-	-	-	-	-
561	82/9099bb	1782	gatkHaplotypeCaller (561)	FAILED	1	2020-09-25 08:21:42.383	3.5s	3.4s	-	-	-	-	-
562	87/2f84d8	2043	gatkHaplotypeCaller (562)	FAILED	1	2020-09-25 08:21:45.904	2.3s	2.2s	-	-	-	-	-
559	4d/67d8dc	2302	gatkHaplotypeCaller (559)	FAILED	1	2020-09-25 08:21:48.204	2.4s	2.3s	-	-	-	-	-
557	44/bb734c	2714	gatkHaplotypeCaller (557)	FAILED	1	2020-09-25 08:21:50.631	2.5s	2.4s	-	-	-	-	-
558	19/e7c9be	3042	gatkHaplotypeCaller (558)	FAILED	1	2020-09-25 08:21:53.182	2.6s	2.5s	-	-	-	-	-
567	75/c498e8	3266	gatkHaplotypeCaller (567)	FAILED	1	2020-09-25 08:21:55.823	2.4s	2.3s	-	-	-	-	-
556	a9/378961	3501	gatkHaplotypeCaller (556)	FAILED	1	2020-09-25 08:21:58.208	4.3s	4.2s	-	-	-	-	-
563	2f/2dd12f	3817	gatkHaplotypeCaller (563)	FAILED	1	2020-09-25 08:22:02.476	3.3s	3.2s	-	-	-	-	-
565	fa/189e80	4065	gatkHaplotypeCaller (565)	FAILED	1	2020-09-25 08:22:05.762	2.6s	2.5s	-	-	-	-	-
568	15/882fba	4393	gatkHaplotypeCaller (568)	FAILED	1	2020-09-25 08:22:08.328	2.4s	2.3s	-	-	-	-	-
570	a8/66c7ac	4718	gatkHaplotypeCaller (570)	FAILED	1	2020-09-25 08:22:10.748	1.9s	1.8s	-	-	-	-	-
573	24/e85bb6	5064	gatkHaplotypeCaller (573)	FAILED	1	2020-09-25 08:22:12.667	3.3s	3.2s	-	-	-	-	-
564	17/0bbc6c	5345	gatkHaplotypeCaller (564)	FAILED	1	2020-09-25 08:22:15.976	2.4s	2.3s	-	-	-	-	-
566	45/bdb155	5583	gatkHaplotypeCaller (566)	FAILED	1	2020-09-25 08:22:18.357	2.5s	2.4s	-	-	-	-	-
560	ca/a3cdf3	5998	gatkHaplotypeCaller (560)	FAILED	1	2020-09-25 08:22:20.824	2.7s	2.6s	-	-	-	-	-
569	33/be5123	6323	gatkHaplotypeCaller (569)	FAILED	1	2020-09-25 08:22:23.511	2.7s	2.6s	-	-	-	-	-
572	65/5a4d6e	6570	gatkHaplotypeCaller (572)	FAILED	1	2020-09-25 08:22:26.207	3.2s	3.1s	-	-	-	-	-
571	09/f9a951	6825	gatkHaplotypeCaller (571)	FAILED	1	2020-09-25 08:22:29.384	2.3s	2.2s	-	-	-	-	-
578	76/aa59f0	7124	gatkHaplotypeCaller (578)	FAILED	1	2020-09-25 08:22:31.672	3.1s	3s	-	-	-	-	-
574	5a/c198ce	7383	gatkHaplotypeCaller (574)	FAILED	1	2020-09-25 08:22:34.810	3.9s	3.8s	-	-	-	-	-
581	68/82f390	7722	gatkHaplotypeCaller (581)	FAILED	1	2020-09-25 08:22:38.698	3.3s	3.2s	-	-	-	-	-
576	de/4f9092	8035	gatkHaplotypeCaller (576)	FAILED	1	2020-09-25 08:22:41.964	2.5s	2.4s	-	-	-	-	-
579	f7/70825f	8343	gatkHaplotypeCaller (579)	FAILED	1	2020-09-25 08:22:44.500	2.9s	2.8s	-	-	-	-	-
575	24/c337cd	8573	gatkHaplotypeCaller (575)	FAILED	1	2020-09-25 08:22:47.365	3.3s	3.2s	-	-	-	-	-
583	b6/853742	8991	gatkHaplotypeCaller (583)	FAILED	1	2020-09-25 08:22:50.631	2.4s	2.3s	-	-	-	-	-
587	6d/ca59bf	9222	gatkHaplotypeCaller (587)	FAILED	1	2020-09-25 08:22:53.008	2s	1.9s	-	-	-	-	-
580	c1/8d8615	9555	gatkHaplotypeCaller (580)	FAILED	1	2020-09-25 08:22:55.037	2.9s	2.8s	-	-	-	-	-
588	ec/f1d6c1	9794	gatkHaplotypeCaller (588)	FAILED	1	2020-09-25 08:22:57.900	2.9s	2.8s	-	-	-	-	-
472	bc/1c2284	20187	gatkHaplotypeCaller (472)	COMPLETED	0	2020-09-25 07:51:42.267	31m 22s	31m 17s	100.0%	1.6 GB	6.9 GB	1 GB	11.3 MB
451	0f/1cb0b2	30516	gatkHaplotypeCaller (451)	COMPLETED	0	2020-09-25 07:32:00.009	52m 52s	52m 47s	104.1%	1.6 GB	7 GB	1.3 GB	11.7 MB
591	d6/19707b	16518	gatkHaplotypeCaller (591)	FAILED	1	2020-09-25 08:24:51.807	4.1s	4.1s	-	-	-	-	-
577	6b/94eb42	17036	gatkHaplotypeCaller (577)	FAILED	1	2020-09-25 08:24:55.970	3.9s	3.8s	-	-	-	-	-
594	39/1161e5	17310	gatkHaplotypeCaller (594)	FAILED	1	2020-09-25 08:24:59.874	3.3s	3.2s	-	-	-	-	-
584	76/1a60bf	17713	gatkHaplotypeCaller (584)	FAILED	1	2020-09-25 08:25:03.196	3s	2.9s	-	-	-	-	-
582	c8/973622	17998	gatkHaplotypeCaller (582)	FAILED	1	2020-09-25 08:25:06.174	2.2s	2.1s	-	-	-	-	-
585	70/d0c65a	18362	gatkHaplotypeCaller (585)	FAILED	1	2020-09-25 08:25:08.369	2.8s	2.7s	-	-	-	-	-
586	65/f3bd42	18675	gatkHaplotypeCaller (586)	FAILED	1	2020-09-25 08:25:11.196	3.4s	3.3s	-	-	-	-	-
595	9b/a5ec9b	19079	gatkHaplotypeCaller (595)	FAILED	1	2020-09-25 08:25:14.622	3.2s	3.1s	-	-	-	-	-
592	63/c82bc8	19592	gatkHaplotypeCaller (592)	FAILED	1	2020-09-25 08:25:17.814	2.3s	2.2s	-	-	-	-	-
598	2d/70c660	19934	gatkHaplotypeCaller (598)	FAILED	1	2020-09-25 08:25:20.133	2.9s	2.8s	-	-	-	-	-
600	32/d249e9	20303	gatkHaplotypeCaller (600)	FAILED	1	2020-09-25 08:25:23.081	3.8s	3.7s	-	-	-	-	-
603	26/842d05	20764	gatkHaplotypeCaller (603)	FAILED	1	2020-09-25 08:25:26.928	4s	3.9s	-	-	-	-	-
602	5f/59db03	21171	gatkHaplotypeCaller (602)	FAILED	1	2020-09-25 08:25:30.892	3.8s	3.7s	-	-	-	-	-
596	62/b9de03	21509	gatkHaplotypeCaller (596)	FAILED	1	2020-09-25 08:25:34.654	3.9s	3.8s	-	-	-	-	-
593	f2/d65568	21831	gatkHaplotypeCaller (593)	FAILED	1	2020-09-25 08:25:38.535	3.7s	3.6s	-	-	-	-	-
599	20/34885c	22331	gatkHaplotypeCaller (599)	FAILED	1	2020-09-25 08:25:42.210	2.5s	2.4s	-	-	-	-	-
597	99/77be25	22565	gatkHaplotypeCaller (597)	FAILED	1	2020-09-25 08:25:44.712	2.9s	2.8s	-	-	-	-	-
601	ab/1a103b	23141	gatkHaplotypeCaller (601)	FAILED	1	2020-09-25 08:25:47.612	2.3s	2.2s	-	-	-	-	-
604	bb/c9d758	23359	gatkHaplotypeCaller (604)	FAILED	1	2020-09-25 08:25:49.905	2.9s	2.8s	-	-	-	-	-
605	9a/fcc939	23762	gatkHaplotypeCaller (605)	FAILED	1	2020-09-25 08:25:52.795	2.6s	2.5s	-	-	-	-	-
610	e4/feb6ae	24088	gatkHaplotypeCaller (610)	FAILED	1	2020-09-25 08:25:55.361	2.4s	2.3s	-	-	-	-	-
613	9a/56e71c	24500	gatkHaplotypeCaller (613)	FAILED	1	2020-09-25 08:25:57.790	2.9s	2.8s	-	-	-	-	-
606	11/4e7608	24827	gatkHaplotypeCaller (606)	FAILED	1	2020-09-25 08:26:00.699	2.2s	2.1s	-	-	-	-	-
611	26/3d6f49	25132	gatkHaplotypeCaller (611)	FAILED	1	2020-09-25 08:26:02.938	2.6s	2.5s	-	-	-	-	-
609	26/c96f1b	25437	gatkHaplotypeCaller (609)	FAILED	1	2020-09-25 08:26:05.509	3s	2.9s	-	-	-	-	-
608	9c/98a9fb	25755	gatkHaplotypeCaller (608)	FAILED	1	2020-09-25 08:26:08.558	2.9s	2.8s	-	-	-	-	-
615	bc/f6b616	26045	gatkHaplotypeCaller (615)	FAILED	1	2020-09-25 08:26:11.492	2.6s	2.5s	-	-	-	-	-
617	98/b80217	26484	gatkHaplotypeCaller (617)	FAILED	1	2020-09-25 08:26:14.082	3.2s	3.1s	-	-	-	-	-
612	8e/84d8b3	27214	gatkHaplotypeCaller (612)	FAILED	1	2020-09-25 08:26:17.302	3.6s	3.5s	-	-	-	-	-
614	56/f0cef1	27661	gatkHaplotypeCaller (614)	FAILED	1	2020-09-25 08:26:20.888	3.6s	3.5s	-	-	-	-	-
622	ee/181c0f	28031	gatkHaplotypeCaller (622)	FAILED	1	2020-09-25 08:26:24.532	4.4s	4.3s	-	-	-	-	-
